time,open,high,low,close,tick_volume,spread,real_volume
2014-03-02,1.37856,1.37879,1.37725,1.37741,1160,1,0
2014-03-03,1.3773900000000001,1.37924,1.3726,1.37353,35812,1,0
2014-03-04,1.37353,1.37812,1.37206,1.37417,33928,1,0
2014-03-05,1.37417,1.37491,1.37072,1.3731200000000001,31518,1,0
2014-03-06,1.3731200000000001,1.38723,1.3721,1.38632,36149,1,0
2014-03-07,1.38632,1.39146,1.38522,1.38746,45299,1,0
2014-03-09,1.38761,1.38795,1.38755,1.38771,585,2,0
2014-03-10,1.38772,1.3897599999999999,1.38614,1.38757,47695,1,0
2014-03-11,1.38755,1.38764,1.38335,1.38562,53011,1,0
2014-03-12,1.38563,1.39142,1.38432,1.39021,57665,1,0
2014-03-13,1.39023,1.39666,1.3845399999999999,1.38648,98250,1,0
2014-03-14,1.38648,1.39374,1.38473,1.39134,67867,1,0
2014-03-16,1.39062,1.39126,1.3903699999999999,1.39089,1025,1,0
2014-03-17,1.3908800000000001,1.39474,1.38788,1.39249,54276,1,0
2014-03-18,1.39248,1.3942700000000001,1.38797,1.3929,65614,1,0
2014-03-19,1.3929,1.39325,1.38095,1.38178,72066,1,0
2014-03-20,1.38179,1.38448,1.3749,1.37784,72685,1,0
2014-03-21,1.37785,1.38106,1.3765399999999999,1.37933,51387,1,0
2014-03-23,1.37914,1.37973,1.37913,1.37967,826,1,0
2014-03-24,1.37967,1.38757,1.37601,1.38361,62678,1,0
2014-03-25,1.38355,1.3847,1.3749,1.38197,77663,1,0
2014-03-26,1.38196,1.38231,1.37762,1.37854,66373,1,0
2014-03-27,1.37851,1.37967,1.37283,1.37404,73350,1,0
2014-03-28,1.37425,1.37729,1.37047,1.37513,61471,1,0
2014-03-30,1.37531,1.37538,1.37448,1.37494,1189,1,0
2014-03-31,1.3749500000000001,1.3808500000000001,1.37215,1.37737,71155,1,0
2014-04-01,1.37736,1.38152,1.3769,1.37949,55987,1,0
2014-04-02,1.37949,1.38201,1.3753,1.37657,54848,1,0
2014-04-03,1.37657,1.38066,1.3698000000000001,1.3716,72677,1,0
2014-04-04,1.3716,1.3731200000000001,1.36725,1.3701400000000001,71532,1,0
2014-04-06,1.37008,1.37008,1.3696,1.36989,879,1,0
2014-04-07,1.36989,1.37483,1.3697,1.37431,39758,1,0
2014-04-08,1.37431,1.38116,1.37371,1.3793,71239,1,0
2014-04-09,1.3793,1.3862,1.37799,1.38532,70219,1,0
2014-04-10,1.3853,1.38988,1.38357,1.38848,43400,1,0
2014-04-11,1.38848,1.3905699999999999,1.38632,1.3884400000000001,37621,1,0
2014-04-13,1.3857300000000001,1.38585,1.3841700000000001,1.38437,1504,1,0
2014-04-14,1.38436,1.3862700000000001,1.3808,1.38162,39855,1,0
2014-04-15,1.38161,1.3833199999999999,1.37899,1.38135,38930,1,0
2014-04-16,1.38135,1.38507,1.38035,1.3816899999999999,38786,1,0
2014-04-17,1.3816899999999999,1.38645,1.38109,1.38132,34028,1,0
2014-04-18,1.38131,1.38222,1.38068,1.38068,9929,1,0
2014-04-20,1.38164,1.38168,1.38132,1.38136,463,2,0
2014-04-21,1.38135,1.3830200000000001,1.37869,1.37909,17256,1,0
2014-04-22,1.3791,1.38247,1.37849,1.3807,29922,1,0
2014-04-23,1.38071,1.38545,1.38001,1.38188,37441,1,0
2014-04-24,1.38187,1.38432,1.37912,1.38319,35641,1,0
2014-04-25,1.38319,1.3848099999999999,1.38267,1.3833,27312,1,0
2014-04-27,1.38394,1.3842400000000001,1.3837,1.38394,610,1,0
2014-04-28,1.38392,1.38792,1.38145,1.38523,35719,1,0
2014-04-29,1.38523,1.38788,1.3805399999999999,1.38105,36583,1,0
2014-04-30,1.38107,1.38764,1.3774899999999999,1.3869099999999999,46164,1,0
2014-05-01,1.38692,1.38889,1.38626,1.38681,20890,1,0
2014-05-02,1.38683,1.38811,1.3812,1.38689,40236,1,0
2014-05-04,1.38724,1.3877,1.38713,1.38747,502,3,0
2014-05-05,1.38746,1.38858,1.38643,1.38754,23724,1,0
2014-05-06,1.38754,1.39511,1.38719,1.3924699999999999,43169,1,0
2014-05-07,1.3924699999999999,1.39384,1.39089,1.39112,58344,1,0
2014-05-08,1.39112,1.39932,1.38328,1.38388,64742,1,0
2014-05-09,1.38389,1.38441,1.37453,1.37577,42480,1,0
2014-05-11,1.37569,1.37601,1.37555,1.37599,753,1,0
2014-05-12,1.376,1.37747,1.37492,1.3755899999999999,33981,1,0
2014-05-13,1.37558,1.37713,1.36889,1.3704,53879,1,0
2014-05-14,1.3704100000000001,1.37304,1.36978,1.3715600000000001,38705,1,0
2014-05-15,1.37155,1.3732199999999999,1.36484,1.37138,45729,1,0
2014-05-16,1.37142,1.37267,1.3685100000000001,1.36933,33206,1,0
2014-05-18,1.36978,1.36979,1.3695300000000001,1.3696,537,8,0
2014-05-19,1.36961,1.37337,1.36951,1.37082,28535,1,0
2014-05-20,1.37082,1.37133,1.3678,1.3699,26203,1,0
2014-05-21,1.36989,1.37229,1.36353,1.3687,31541,1,0
2014-05-22,1.3687,1.36871,1.3645100000000001,1.36552,35324,1,0
2014-05-23,1.36551,1.36554,1.36155,1.3628,32562,1,0
2014-05-25,1.36246,1.36273,1.3624,1.3627,956,4,0
2014-05-26,1.36269,1.3654,1.3615300000000001,1.36438,19172,1,0
2014-05-27,1.36439,1.36681,1.36123,1.36354,29227,1,0
2014-05-28,1.36353,1.3637299999999999,1.3588,1.3593899999999999,29160,1,0
2014-05-29,1.3594,1.36253,1.35858,1.36003,27523,1,0
2014-05-30,1.36003,1.36498,1.3598,1.3633899999999999,29912,1,0
2014-06-01,1.36304,1.36307,1.36221,1.3623,580,5,0
2014-06-02,1.3623,1.36359,1.35879,1.3598,35812,1,0
2014-06-03,1.35979,1.36475,1.35867,1.36274,37253,1,0
2014-06-04,1.3627500000000001,1.36389,1.35962,1.35994,41391,1,0
2014-06-05,1.35993,1.36693,1.35028,1.3661400000000001,55423,1,0
2014-06-06,1.36612,1.36769,1.36208,1.36423,42063,1,0
2014-06-08,1.3645800000000001,1.36477,1.36438,1.3644,638,1,0
2014-06-09,1.36441,1.36685,1.35823,1.35922,35436,1,0
2014-06-10,1.35923,1.36017,1.35333,1.35439,42286,1,0
2014-06-11,1.3544,1.35569,1.35215,1.35331,41163,1,0
2014-06-12,1.3533,1.35714,1.35121,1.35501,42247,1,0
2014-06-13,1.3550200000000001,1.3578700000000001,1.3520699999999999,1.35379,35348,1,0
2014-06-15,1.35373,1.35382,1.35308,1.35309,627,1,0
2014-06-16,1.35308,1.35792,1.35129,1.35732,35554,1,0
2014-06-17,1.35732,1.35869,1.3536000000000001,1.35463,37722,1,0
2014-06-18,1.35463,1.35992,1.35416,1.35868,38003,1,0
2014-06-19,1.35869,1.36433,1.35838,1.36083,39853,1,0
2014-06-20,1.36083,1.36338,1.35642,1.35995,31724,1,0
2014-06-22,1.35949,1.3596,1.35924,1.3594,592,2,0
2014-06-23,1.3594,1.36133,1.35738,1.36017,31024,1,0
2014-06-24,1.3602,1.36274,1.35832,1.36043,34367,1,0
2014-06-25,1.36043,1.3651,1.36003,1.36313,31461,1,0
2014-06-26,1.36313,1.36411,1.35757,1.36136,35104,1,0
2014-06-27,1.36135,1.36502,1.36098,1.3648799999999999,33758,1,0
2014-06-29,1.3645,1.36473,1.36443,1.36456,422,1,0
2014-06-30,1.36456,1.36969,1.36402,1.3691200000000001,29991,1,0
2014-07-01,1.36913,1.36991,1.36753,1.36794,20272,4,0
2014-07-02,1.36792,1.3682,1.36422,1.36559,19957,6,0
2014-07-03,1.3655599999999999,1.36639,1.35962,1.36096,25099,1,0
2014-07-04,1.36098,1.3611,1.3585099999999999,1.35944,15114,1,0
2014-07-06,1.35935,1.35944,1.35874,1.3588,594,4,0
2014-07-07,1.35879,1.36089,1.35758,1.36067,24047,1,0
2014-07-08,1.36066,1.36172,1.35881,1.36124,24024,2,0
2014-07-09,1.36123,1.36473,1.36021,1.36396,28077,1,0
2014-07-10,1.36395,1.36506,1.35891,1.36068,28844,1,0
2014-07-11,1.36069,1.3624399999999999,1.35916,1.36032,45898,2,0
2014-07-13,1.36055,1.36074,1.36023,1.36045,1587,2,0
2014-07-14,1.36045,1.36401,1.3597299999999999,1.36204,59208,2,0
2014-07-15,1.36204,1.36277,1.35619,1.35676,65392,1,0
2014-07-16,1.35678,1.35714,1.35206,1.35253,28459,1,0
2014-07-17,1.35254,1.35399,1.35163,1.3522,30058,1,0
2014-07-18,1.3522,1.35358,1.34908,1.35203,29873,1,0
2014-07-20,1.3526799999999999,1.35302,1.35248,1.35297,531,9,0
2014-07-21,1.35297,1.35484,1.35123,1.35227,23299,5,0
2014-07-22,1.35227,1.3529,1.34584,1.34661,50037,1,0
2014-07-23,1.34659,1.34737,1.34545,1.3458700000000001,43538,2,0
2014-07-24,1.3458700000000001,1.34846,1.34378,1.34629,51281,3,0
2014-07-25,1.34628,1.34752,1.3421,1.34288,52413,4,0
2014-07-27,1.34305,1.34322,1.34296,1.34303,1612,6,0
2014-07-28,1.34304,1.34436,1.34265,1.34381,40133,3,0
2014-07-29,1.34382,1.3444099999999999,1.34039,1.34088,53813,4,0
2014-07-30,1.34087,1.34149,1.3366500000000001,1.33942,53433,1,0
2014-07-31,1.33939,1.3400400000000001,1.3371,1.33875,32430,1,0
2014-08-01,1.33875,1.34446,1.33781,1.34264,34196,1,0
2014-08-03,1.34271,1.34271,1.34228,1.34243,861,6,0
2014-08-04,1.34243,1.34308,1.34091,1.34212,28911,6,0
2014-08-05,1.34213,1.34244,1.3357999999999999,1.33693,42714,6,0
2014-08-06,1.33693,1.33875,1.33327,1.3382800000000001,51529,6,0
2014-08-07,1.3382800000000001,1.33933,1.3336700000000001,1.33598,52286,6,0
2014-08-08,1.33599,1.34323,1.33432,1.34094,52612,6,0
2014-08-10,1.34061,1.3407200000000001,1.34028,1.34049,979,6,0
2014-08-11,1.34049,1.34082,1.33801,1.33841,30865,6,0
2014-08-12,1.33842,1.33847,1.33356,1.33679,36864,6,0
2014-08-13,1.33679,1.34148,1.33419,1.33646,43665,6,0
2014-08-14,1.33646,1.34074,1.33479,1.33633,44106,6,0
2014-08-15,1.3363399999999999,1.34114,1.33583,1.33975,44383,6,0
2014-08-17,1.33913,1.33945,1.33881,1.3389199999999999,682,6,0
2014-08-18,1.33891,1.33988,1.33526,1.33599,28855,6,0
2014-08-19,1.33598,1.33619,1.33129,1.33197,40426,6,0
2014-08-20,1.33198,1.3324,1.3255,1.32587,47504,6,0
2014-08-21,1.32587,1.32881,1.32417,1.32798,37889,6,0
2014-08-22,1.32798,1.3296299999999999,1.3220399999999999,1.32381,42698,2,0
2014-08-24,1.31914,1.32032,1.3188900000000001,1.31911,1364,6,0
2014-08-25,1.31911,1.321,1.31834,1.3187,29497,3,0
2014-08-26,1.31868,1.32144,1.31644,1.31676,39923,6,0
2014-08-27,1.31674,1.32094,1.3152300000000001,1.31921,44044,6,0
2014-08-28,1.31921,1.3220399999999999,1.31596,1.31811,37050,1,0
2014-08-29,1.31812,1.3195999999999999,1.31323,1.31323,29479,1,0
2014-08-31,1.31292,1.31345,1.31292,1.31341,343,6,0
2014-09-01,1.3134000000000001,1.31451,1.31188,1.31291,24852,6,0
2014-09-02,1.31291,1.31365,1.31098,1.31333,38646,6,0
2014-09-03,1.31335,1.316,1.31219,1.31514,39108,1,0
2014-09-04,1.31514,1.3154,1.2920099999999999,1.2936,59240,1,0
2014-09-05,1.29359,1.29883,1.29221,1.2951,47902,1,0
2014-09-07,1.29531,1.29583,1.29511,1.29544,1066,1,0
2014-09-08,1.29544,1.2959,1.28811,1.28977,56803,1,0
2014-09-09,1.28977,1.29574,1.28594,1.2938,66574,1,0
2014-09-10,1.2938100000000001,1.2962799999999999,1.28833,1.2922500000000001,57924,1,0
2014-09-11,1.29234,1.29516,1.28966,1.29226,54601,1,0
2014-09-12,1.29229,1.29791,1.29089,1.29643,59009,1,0
2014-09-14,1.29679,1.29694,1.29623,1.29624,1011,1,0
2014-09-15,1.29623,1.2969300000000001,1.29088,1.29383,48815,1,0
2014-09-16,1.29383,1.29951,1.29223,1.29502,54848,1,0
2014-09-17,1.29504,1.29814,1.28355,1.28385,54149,1,0
2014-09-18,1.28385,1.29303,1.2834699999999999,1.29173,49024,1,0
2014-09-19,1.29172,1.2928899999999999,1.28275,1.28284,52446,1,0
2014-09-21,1.28267,1.2836699999999999,1.28261,1.28353,4009,1,0
2014-09-22,1.28357,1.2867899999999999,1.28164,1.28487,93716,1,0
2014-09-23,1.28487,1.29012,1.28427,1.28465,42374,1,0
2014-09-24,1.28464,1.28637,1.27742,1.2776,43930,1,0
2014-09-25,1.2776100000000001,1.27834,1.26968,1.27572,56791,1,0
2014-09-26,1.2757100000000001,1.27607,1.26769,1.26825,46200,1,0
2014-09-28,1.2681200000000001,1.26813,1.26665,1.26718,952,1,0
2014-09-29,1.26718,1.27149,1.26638,1.26907,46250,1,0
2014-09-30,1.26907,1.27024,1.25712,1.26296,57968,1,0
2014-10-01,1.26296,1.26397,1.25837,1.26219,58070,1,0
2014-10-02,1.26219,1.2698800000000001,1.26138,1.26703,70863,1,0
2014-10-03,1.26703,1.2671700000000001,1.25006,1.25145,51529,1,0
2014-10-05,1.25132,1.25136,1.25095,1.251,625,1,0
2014-10-06,1.25101,1.2675,1.25089,1.26536,50077,1,0
2014-10-07,1.26535,1.2682,1.25836,1.26691,73593,1,0
2014-10-08,1.26691,1.27489,1.26228,1.2729300000000001,73562,1,0
2014-10-09,1.27294,1.27914,1.26638,1.2684,82400,1,0
2014-10-10,1.26841,1.27161,1.26056,1.26272,68368,1,0
2014-10-12,1.26273,1.26475,1.26273,1.2646,2099,1,0
2014-10-13,1.26462,1.27681,1.26337,1.27355,77317,1,0
2014-10-14,1.27356,1.27489,1.264,1.26448,80795,1,0
2014-10-15,1.26447,1.28868,1.26248,1.28246,114443,1,0
2014-10-16,1.28246,1.2845,1.2705899999999999,1.28082,112662,1,0
2014-10-17,1.28075,1.28368,1.27435,1.27591,65940,1,0
2014-10-19,1.27552,1.27567,1.2736,1.27417,1792,8,0
2014-10-20,1.2741500000000001,1.28164,1.27308,1.27931,70085,8,0
2014-10-21,1.27931,1.28397,1.2706,1.271,80726,8,0
2014-10-22,1.27101,1.2739099999999999,1.26367,1.2647,75982,8,0
2014-10-23,1.2646899999999999,1.26762,1.2613400000000001,1.26502,70940,3,0
2014-10-24,1.26502,1.26953,1.2634400000000001,1.26681,64317,3,0
2014-10-26,1.2675100000000001,1.26852,1.26719,1.26753,2315,7,0
2014-10-27,1.26754,1.27231,1.26653,1.27011,70374,5,0
2014-10-28,1.27009,1.27644,1.26848,1.27366,64270,1,0
2014-10-29,1.27371,1.27701,1.26261,1.26311,72174,8,0
2014-10-30,1.26314,1.26326,1.25469,1.26084,88826,3,0
2014-10-31,1.26083,1.26087,1.24851,1.25231,101276,8,0
2014-11-02,1.25085,1.2511,1.25014,1.25014,1874,8,0
2014-11-03,1.25014,1.2511,1.2438500000000001,1.24917,93183,8,0
2014-11-04,1.24917,1.25772,1.24894,1.25511,88005,7,0
2014-11-05,1.25513,1.25665,1.2456800000000001,1.24768,102549,2,0
2014-11-06,1.2477,1.25328,1.23645,1.23796,120446,1,0
2014-11-07,1.23795,1.24683,1.23571,1.24535,88301,1,0
2014-11-09,1.24637,1.24797,1.24594,1.24596,2465,8,0
2014-11-10,1.24596,1.2509000000000001,1.2418,1.24254,74162,8,0
2014-11-11,1.24256,1.24988,1.23939,1.2475100000000001,79072,1,0
2014-11-12,1.24752,1.24974,1.24187,1.24292,99835,8,0
2014-11-13,1.24292,1.24917,1.24272,1.24728,98074,1,0
2014-11-14,1.24729,1.25462,1.23988,1.2521499999999999,110319,1,0
2014-11-16,1.25204,1.2521,1.25134,1.2521,2273,3,0
2014-11-17,1.25203,1.2577099999999999,1.24432,1.24498,95411,1,0
2014-11-18,1.24508,1.25449,1.24487,1.25313,73466,1,0
2014-11-19,1.25311,1.25991,1.25116,1.25399,60067,1,0
2014-11-20,1.25397,1.25746,1.2504,1.25423,83472,1,0
2014-11-21,1.2542200000000001,1.25675,1.23747,1.23892,78177,1,0
2014-11-23,1.23623,1.23745,1.23623,1.23711,1761,7,607550000
2014-11-24,1.23718,1.24444,1.23639,1.24378,55569,1,21403285000
2014-11-25,1.24379,1.24865,1.24015,1.2473,60143,1,162500000
2014-11-26,1.24732,1.2530999999999999,1.24429,1.25061,69070,1,51000000
2014-11-27,1.2506,1.25233,1.24562,1.24586,35327,3,0
2014-11-28,1.24585,1.24897,1.24259,1.24498,57072,8,0
2014-11-30,1.24613,1.24616,1.24439,1.24463,1075,7,0
2014-12-01,1.24463,1.25062,1.24189,1.24723,61081,3,0
2014-12-02,1.24723,1.24757,1.23765,1.23828,55012,3,0
2014-12-03,1.23826,1.23904,1.23008,1.23068,53815,3,0
2014-12-04,1.23065,1.24561,1.22794,1.23776,59535,3,0
2014-12-05,1.23774,1.23925,1.2270699999999999,1.22844,56530,1,0
2014-12-07,1.22828,1.22902,1.22795,1.22842,1169,8,1161284000
2014-12-08,1.22845,1.23435,1.22472,1.23163,62457,1,87934628900
2014-12-09,1.23154,1.24476,1.2292,1.2377799999999999,71582,1,100755157000
2014-12-10,1.23774,1.24481,1.2361900000000001,1.24455,70502,1,95126407900
2014-12-11,1.24455,1.24949,1.237,1.24064,66998,1,78893831000
2014-12-12,1.24061,1.2485,1.23842,1.246,62727,1,64377630000
2014-12-14,1.24731,1.24773,1.24621,1.24748,2201,5,1878024000
2014-12-15,1.24719,1.24785,1.2414399999999999,1.24454,69869,1,101301493000
2014-12-16,1.24451,1.25696,1.24353,1.25107,77817,1,98223013000
2014-12-17,1.25108,1.2515399999999999,1.23204,1.23311,73818,1,105775594000
2014-12-18,1.2331699999999999,1.23527,1.22656,1.22872,68221,1,90715251000
2014-12-19,1.22876,1.23019,1.222,1.22224,59800,1,77769409000
2014-12-21,1.2223,1.22254,1.22201,1.22205,3378,1,2974024000
2014-12-22,1.22205,1.22723,1.22164,1.22273,171504,1,275343833000
2014-12-23,1.22275,1.22454,1.21644,1.2172,155636,1,255564522000
2014-12-24,1.2172,1.22199,1.21693,1.21891,115213,1,159038227000
2014-12-26,1.22085,1.22108,1.21684,1.21773,76436,1,85910978000
2014-12-28,1.21807,1.21813,1.21734,1.21774,4915,2,3996936000
2014-12-29,1.21775,1.2220900000000001,1.2143,1.21555,63778,1,84727058000
2014-12-30,1.21552,1.21873,1.21237,1.21563,46440,1,61728247000
2014-12-31,1.2156,1.21695,1.20973,1.20995,30886,1,38632999000
2015-01-02,1.20538,1.2069,1.19997,1.20014,53082,9,0
2015-01-04,1.19454,1.19534,1.18642,1.19449,5392,13,0
2015-01-05,1.19451,1.19757,1.18866,1.19322,91663,10,0
2015-01-06,1.19322,1.19682,1.18466,1.18724,93494,10,0
2015-01-07,1.18724,1.18956,1.18014,1.1833,95990,9,0
2015-01-08,1.18329,1.1846700000000001,1.17536,1.17896,82855,9,0
2015-01-09,1.17897,1.1844999999999999,1.1762299999999999,1.18402,89171,10,0
2015-01-11,1.18481,1.18688,1.1844999999999999,1.18661,1829,13,0
2015-01-12,1.1865999999999999,1.18702,1.17856,1.18286,80558,9,0
2015-01-13,1.18286,1.18589,1.17529,1.17751,92939,9,0
2015-01-14,1.17752,1.18451,1.17267,1.17887,101369,9,0
2015-01-15,1.17888,1.17898,1.15673,1.16258,124971,9,0
2015-01-16,1.16266,1.16479,1.14594,1.1565,118399,9,0
2015-01-18,1.15524,1.15669,1.15522,1.15635,1256,13,0
2015-01-19,1.15639,1.16381,1.15512,1.16035,49138,7,0
2015-01-20,1.16035,1.16138,1.15397,1.15537,36554,6,0
2015-01-21,1.1554,1.1679,1.15406,1.16128,45983,6,0
2015-01-22,1.1613,1.16485,1.13156,1.13689,56352,7,0
2015-01-23,1.1368800000000001,1.13731,1.11145,1.12032,61776,8,0
2015-01-25,1.11492,1.11558,1.11339,1.11425,814,15,0
2015-01-26,1.1143,1.12945,1.1097,1.12355,50802,8,0
2015-01-27,1.12363,1.14221,1.1223,1.13704,65627,1,26218873000
2015-01-28,1.13706,1.13817,1.12717,1.12755,71622,1,0
2015-01-29,1.12757,1.1367,1.12612,1.13277,45501,6,14000000
2015-01-30,1.13276,1.13628,1.1277,1.1284399999999999,44405,9,0
2015-02-01,1.1311499999999999,1.13202,1.13041,1.13107,1301,2,0
2015-02-02,1.13107,1.13616,1.12918,1.13354,62406,1,0
2015-02-03,1.13353,1.15332,1.13122,1.14636,77230,1,0
2015-02-04,1.1464,1.14842,1.13155,1.1334,69430,2,0
2015-02-05,1.1334,1.14983,1.13035,1.14762,74635,5,0
2015-02-06,1.14764,1.14777,1.1309,1.13102,64850,5,0
2015-02-08,1.12952,1.13119,1.12947,1.13113,1170,8,0
2015-02-09,1.13114,1.13586,1.12698,1.13243,64860,5,0
2015-02-10,1.13244,1.13448,1.12726,1.13155,69000,5,0
2015-02-11,1.13156,1.1351,1.12794,1.13296,66024,5,0
2015-02-12,1.1329500000000001,1.14224,1.13016,1.14004,70100,5,0
2015-02-13,1.14006,1.14421,1.13792,1.13919,59204,5,0
2015-02-15,1.13994,1.14006,1.1391,1.1398,1164,8,0
2015-02-16,1.1398,1.14285,1.13191,1.13456,51462,5,0
2015-02-17,1.13456,1.14478,1.13217,1.1409,68609,5,0
2015-02-18,1.1409,1.14152,1.13335,1.14017,65399,5,0
2015-02-19,1.14017,1.14496,1.1355,1.13629,59309,5,0
2015-02-20,1.13629,1.14231,1.12788,1.13785,68944,1,0
2015-02-22,1.1394,1.13952,1.13781,1.13799,1204,9,0
2015-02-23,1.13798,1.13928,1.12947,1.1335899999999999,55034,5,0
2015-02-24,1.13358,1.13577,1.129,1.13395,58869,5,0
2015-02-25,1.13396,1.1388,1.13353,1.13638,57065,5,0
2015-02-26,1.1363699999999999,1.13791,1.11834,1.11948,61454,5,0
2015-02-27,1.11948,1.12446,1.11758,1.11957,62850,5,0
2015-03-01,1.11805,1.11863,1.11791,1.1181,1502,9,0
2015-03-02,1.11809,1.12402,1.11597,1.11788,53379,5,0
2015-03-03,1.11788,1.12171,1.11545,1.11801,56692,6,0
2015-03-04,1.1179999999999999,1.11852,1.10615,1.10807,58887,5,0
2015-03-05,1.10805,1.11118,1.09879,1.10309,65255,7,0
2015-03-06,1.10309,1.1032,1.0838700000000001,1.08433,65141,5,0
2015-03-08,1.08296,1.08399,1.08227,1.08379,1518,6,0
2015-03-09,1.08379,1.09061,1.08358,1.08472,58632,2,0
2015-03-10,1.08471,1.08475,1.06676,1.06861,81431,5,0
2015-03-11,1.06862,1.07163,1.05108,1.05508,88564,6,0
2015-03-12,1.05509,1.06833,1.04943,1.06221,90284,5,0
2015-03-13,1.06221,1.06343,1.04619,1.0491,81493,5,0
2015-03-15,1.04855,1.05051,1.04819,1.04987,1850,5,0
2015-03-16,1.04988,1.06193,1.04791,1.05701,82630,1,0
2015-03-17,1.05701,1.06505,1.0551,1.05936,72842,1,0
2015-03-18,1.05936,1.10415,1.05797,1.0823,88720,1,0
2015-03-19,1.08231,1.09191,1.06125,1.0668,107631,1,0
2015-03-20,1.0668,1.08813,1.0655000000000001,1.08189,81453,5,0
2015-03-22,1.08667,1.08687,1.08328,1.08388,2427,6,0
2015-03-23,1.0838700000000001,1.09707,1.07667,1.09577,90169,5,0
2015-03-24,1.09575,1.10286,1.08897,1.09128,80004,9,0
2015-03-25,1.09129,1.10139,1.09002,1.09641,70498,9,0
2015-03-26,1.09641,1.10515,1.08555,1.08788,89564,5,0
2015-03-27,1.0879,1.09473,1.08007,1.08841,81845,5,0
2015-03-29,1.08841,1.08913,1.08816,1.0888,516,10,0
2015-03-30,1.08878,1.08913,1.08095,1.08238,75973,5,0
2015-03-31,1.08237,1.08447,1.07123,1.07401,70033,10,0
2015-04-01,1.07402,1.07992,1.0718,1.07658,71998,5,0
2015-04-02,1.07658,1.09048,1.07497,1.08784,67687,1,0
2015-04-03,1.08785,1.10261,1.08632,1.09679,41284,8,0
2015-04-05,1.10007,1.10025,1.09905,1.09945,720,1,0
2015-04-06,1.09949,1.10348,1.0909,1.09335,43635,1,0
2015-04-07,1.09334,1.0954,1.08029,1.08106,70794,4,0
2015-04-08,1.08107,1.0887,1.07627,1.0781,74600,4,0
2015-04-09,1.07812,1.07884,1.06372,1.06616,71136,4,0
2015-04-10,1.06614,1.06833,1.05674,1.0603,68417,4,0
2015-04-12,1.0603,1.0603,1.0584500000000001,1.05953,361,13,0
2015-04-13,1.05949,1.0619,1.05202,1.05677,71443,2,0
2015-04-14,1.05677,1.07043,1.05311,1.06543,77060,4,0
2015-04-15,1.06544,1.07015,1.05705,1.0678,83478,4,0
2015-04-16,1.0678,1.08172,1.06246,1.0764,108203,5,0
2015-04-17,1.07635,1.08481,1.07343,1.08089,90707,4,0
2015-04-19,1.08089,1.08195,1.0808200000000001,1.08107,826,6,0
2015-04-20,1.08107,1.08179,1.0712,1.0738,72088,4,0
2015-04-21,1.0738,1.07808,1.0659399999999999,1.07371,87880,4,0
2015-04-22,1.0737,1.08004,1.07079,1.07206,93065,4,0
2015-04-23,1.07204,1.08458,1.0665499999999999,1.082,99754,4,0
2015-04-24,1.082,1.08996,1.07842,1.087,99219,4,0
2015-04-26,1.08627,1.08678,1.08581,1.08653,503,18,0
2015-04-27,1.08652,1.09263,1.08191,1.0883099999999999,88548,4,0
2015-04-28,1.0883099999999999,1.09905,1.08595,1.09754,99219,4,0
2015-04-29,1.09755,1.11875,1.09591,1.11139,118635,4,0
2015-04-30,1.11141,1.12659,1.10708,1.12129,142954,4,0
2015-05-01,1.12129,1.12896,1.11742,1.11967,99795,4,0
2015-05-03,1.11922,1.12012,1.11901,1.1193,673,9,0
2015-05-04,1.1193,1.12238,1.11224,1.11478,61874,4,0
2015-05-05,1.11469,1.12203,1.10662,1.1185,21125,2,0
2015-05-06,1.11859,1.13693,1.11749,1.13423,42994,1,0
2015-05-07,1.13425,1.13918,1.12371,1.125,32015,1,0
2015-05-08,1.1252,1.12876,1.11789,1.12085,31938,5,0
2015-05-10,1.12,1.12053,1.11991,1.11998,153,17,0
2015-05-11,1.12004,1.12033,1.11305,1.11508,49299,6,0
2015-05-12,1.11509,1.1278,1.11337,1.12207,106251,7,0
2015-05-13,1.12206,1.13821,1.12019,1.13486,86116,5,0
2015-05-14,1.13487,1.14442,1.13402,1.14059,104967,5,0
2015-05-15,1.14065,1.14661,1.13233,1.14466,76132,1,0
2015-05-17,1.14485,1.14485,1.14398,1.14424,468,8,0
2015-05-18,1.14431,1.14466,1.12979,1.13134,52755,6,0
2015-05-19,1.13141,1.13256,1.11184,1.11445,112122,7,0
2015-05-20,1.11448,1.11514,1.10616,1.10908,123051,7,0
2015-05-21,1.10907,1.11807,1.1078999999999999,1.11066,109996,4,0
2015-05-22,1.11069,1.12069,1.10016,1.10141,102215,7,0
2015-05-24,1.10052,1.10089,1.09642,1.09754,1524,7,0
2015-05-25,1.09762,1.10087,1.09584,1.09785,59998,7,0
2015-05-26,1.09788,1.09795,1.08626,1.08717,114039,5,0
2015-05-27,1.08719,1.09284,1.08185,1.08995,108564,7,0
2015-05-28,1.08993,1.09714,1.08681,1.0958,117846,7,0
2015-05-29,1.0958,1.10053,1.09251,1.09895,102292,7,0
2015-05-31,1.09835,1.09876,1.09788,1.09789,476,7,0
2015-06-01,1.09785,1.09814,1.08865,1.092,119716,5,0
2015-06-02,1.09202,1.11927,1.09152,1.11506,189189,5,0
2015-06-03,1.11504,1.12843,1.10811,1.12668,101153,2,0
2015-06-04,1.12668,1.1379299999999999,1.12204,1.1223,70747,1,0
2015-06-05,1.12229,1.12793,1.10489,1.11163,180830,5,0
